,user_id,action_type,time_stamp,dealer,coupon_code,dist_channel,item_name,item_price,purch_count
35295,223450107,purchase,2013-11-20 00:00:00,Amazon.com,,Retail,Dashboard,344,5
32636,223450107,purchase,2014-03-18 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,6
36407,223451119,purchase,2013-12-06 00:00:00,online,,Dist Partners,Status Indicator Sm,203,1
39746,223451119,purchase,2013-12-06 00:00:00,online,,Dist Partners,Status Indicator Sm,203,2
33064,223451625,purchase,2013-11-26 00:00:00,Target,,Retail,Status Indicator Sm,203,1
40809,223451625,purchase,2013-12-05 00:00:00,Target,,Retail,Base Station,47,2
25624,223452131,purchase,2013-09-27 00:00:00,other,,Dist Partners,Status Indicator Md,295,1
43725,223452131,purchase,2013-12-04 00:00:00,other,,Dist Partners,Base Station,47,2
38975,223452637,purchase,2013-11-04 00:00:00,Best Buy,,Retail,Status Indicator Lg,397,1
35717,223452637,purchase,2013-11-12 00:00:00,Best Buy,,Retail,Status Indicator Lg,397,2
40748,223452637,purchase,2013-11-12 00:00:00,Best Buy,,Retail,Base Station,47,3
38078,223452637,purchase,2013-12-16 00:00:00,Cambridge,,Retail,Launch Button,699,4
32998,223452637,purchase,2014-03-04 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,5
39556,223452637,purchase,2014-03-04 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,6
50531,223452637,purchase,2014-10-28 00:00:00,Best Buy,,Retail,Status Indicator Lg,397,7
50704,223452637,purchase,2014-11-04 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,8
36719,223453143,purchase,2013-10-16 00:00:00,Best Buy,,Retail,Status Indicator Md,295,1
37301,223453143,purchase,2013-11-13 00:00:00,Best Buy,,Retail,Base Station,47,2
34755,223453143,purchase,2013-12-11 00:00:00,Cambridge,,Retail,Launch Button,699,3
35215,223453143,purchase,2013-12-11 00:00:00,Cambridge,,Retail,Alarm,699,4
31473,223453649,purchase,2013-12-30 00:00:00,online,,Online,Launch Button,699,1
39315,223454155,purchase,2013-12-16 00:00:00,online,,Online,Status Indicator Sm,203,1
40520,223454155,purchase,2013-12-16 00:00:00,online,,Online,Base Station,47,2
24993,223454155,purchase,2014-06-05 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
15160,223454661,purchase,2013-09-02 00:00:00,online,,Dist Partners,Launch Button,699,1
15288,223454661,purchase,2013-12-17 00:00:00,online,,Dist Partners,Base Station,47,2
24317,223454661,purchase,2014-01-30 00:00:00,online,,Dist Partners,Alarm,699,3
28993,223455673,purchase,2013-04-25 00:00:00,online,,Dist Partners,Status Indicator Lg,397,1
24834,223455673,purchase,2013-11-18 00:00:00,online,,Dist Partners,Status Indicator Sm,203,2
29284,223455673,purchase,2013-11-25 00:00:00,online,,Dist Partners,Status Indicator Sm,203,3
24280,223455673,purchase,2013-12-18 00:00:00,online,,Dist Partners,Spy Camera,699,4
24581,223455673,purchase,2013-12-18 00:00:00,online,,Dist Partners,Status Indicator Lg,397,5
40914,223456179,purchase,2013-12-03 00:00:00,DSG,,Retail,Base Station,47,1
38133,223456179,purchase,2013-12-06 00:00:00,DSG,,Retail,Launch Button,699,2
38537,223456179,purchase,2013-12-16 00:00:00,DSG,,Retail,Alarm,699,3
43762,223456685,purchase,2013-12-10 00:00:00,Computer Discounter,,Dist Partners,Base Station,47,1
42545,223456685,purchase,2013-12-18 00:00:00,Computer Discounter,,Dist Partners,Status Indicator Sm,203,2
15226,223457191,purchase,2013-12-27 00:00:00,other,,Online,Status Indicator Sm,203,1
26136,223457191,purchase,2013-12-27 00:00:00,other,,Online,Base Station,47,2
36222,223457697,purchase,2013-10-18 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,1
34114,223457697,purchase,2013-12-03 00:00:00,Amazon.com,,Retail,Base Station,47,2
36780,223457697,purchase,2013-12-03 00:00:00,Amazon.com,,Retail,Status Indicator Md,295,3
40072,223458203,purchase,2013-10-30 00:00:00,other,,Retail,Status Indicator Md,295,1
40576,223458203,purchase,2013-12-03 00:00:00,other,,Retail,Base Station,47,2
39320,223459215,purchase,2013-09-18 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,1
40533,223459215,purchase,2013-11-01 00:00:00,Best Buy,,Retail,Base Station,47,2
32841,223459215,purchase,2013-11-11 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,3
31700,223459215,purchase,2013-11-27 00:00:00,Cambridge,,Retail,Dashboard + Monitor,502,4
40043,223459215,purchase,2014-01-03 00:00:00,Best Buy,,Retail,Status Indicator Md,295,5
25951,223459721,purchase,2013-10-15 00:00:00,Distrib B,,Dist Partners,Base Station,47,1
24953,223459721,purchase,2013-12-09 00:00:00,Computer Discounter,,Dist Partners,Status Indicator Sm,203,2
29421,223459721,purchase,2013-12-09 00:00:00,Computer Discounter,,Dist Partners,Status Indicator Sm,203,3
35185,223460227,purchase,2013-10-11 00:00:00,Cambridge,,Retail,Alarm,699,1
28114,223460227,purchase,2013-11-01 00:00:00,Cambridge,,Retail,Launch Button,699,2
24118,223460733,purchase,2014-03-24 00:00:00,other,,Retail,Dashboard + Monitor,502,1
39780,223461239,purchase,2013-12-19 00:00:00,Southern,,Retail,Status Indicator Sm,203,1
38771,223461239,purchase,2013-12-31 00:00:00,other,,Online,Dashboard,344,2
40984,223461239,purchase,2013-12-31 00:00:00,other,,Online,Base Station,47,3
42625,223461239,purchase,2013-12-31 00:00:00,other,,Online,Status Indicator Sm,203,4
46958,223461239,purchase,2014-08-29 00:00:00,Southern,,Retail,Status Indicator Md,295,5
33081,223461745,purchase,2013-12-09 00:00:00,online,,Online,Status Indicator Sm,203,1
40817,223461745,purchase,2013-12-09 00:00:00,online,,Online,Base Station,47,2
38730,223461745,purchase,2014-01-28 00:00:00,Amazon.com,,Retail,Dashboard,344,3
43720,223462251,purchase,2014-01-06 00:00:00,DSG,,Retail,Base Station,47,1
29708,223462251,purchase,2014-01-13 00:00:00,DSG,,Retail,Status Indicator Sm,203,2
40590,223463263,purchase,2013-10-24 00:00:00,Computer Discounter,,Dist Partners,Base Station,47,1
40090,223463263,purchase,2013-11-14 00:00:00,Computer Discounter,,Dist Partners,Status Indicator Md,295,2
30234,223463769,purchase,2013-11-06 00:00:00,Best Buy,,Retail,Status Indicator Md,295,1
33977,223463769,purchase,2013-11-20 00:00:00,Best Buy,,Retail,Base Station,47,2
32864,223463769,purchase,2014-01-14 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,3
38885,223464275,purchase,2013-10-11 00:00:00,Amazon.com,,Retail,Status Indicator Lg,397,1
43617,223464275,purchase,2013-10-11 00:00:00,Amazon.com,,Retail,Base Station,47,2
24549,223464275,purchase,2014-09-11 00:00:00,Flagship Stores,,Holographic Commerce,Signal Amplifier,98,3
24925,223464781,purchase,2013-12-23 00:00:00,other,,Dist Partners,Status Indicator Sm,203,1
35578,223465287,purchase,2013-12-17 00:00:00,other,,Dist Partners,Status Indicator Lg,397,1
37012,223465287,purchase,2013-12-17 00:00:00,other,,Dist Partners,Base Station,47,2
40326,223466299,purchase,2013-11-15 00:00:00,Southern,,Retail,Status Indicator Md,295,1
40325,223466299,purchase,2013-11-21 00:00:00,Southern,,Retail,Status Indicator Md,295,2
43859,223466299,purchase,2013-11-21 00:00:00,Southern,,Retail,Base Station,47,3
28292,223466299,purchase,2014-04-30 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,4
33612,223466805,purchase,2013-11-22 00:00:00,Computer Discounter,,Dist Partners,Status Indicator Md,295,1
34190,223466805,purchase,2013-12-10 00:00:00,Computer Discounter,,Dist Partners,Base Station,47,2
43280,223467311,purchase,2013-12-05 00:00:00,online,,Dist Partners,Status Indicator Md,295,1
26186,223467311,purchase,2013-12-17 00:00:00,online,,Dist Partners,Base Station,47,2
38966,223467817,purchase,2014-01-15 00:00:00,other,,Dist Partners,Status Indicator Lg,397,1
34797,223467817,purchase,2014-02-21 00:00:00,other,,Dist Partners,Launch Button,699,2
24337,223467817,purchase,2014-04-03 00:00:00,Flagship Stores,,Holographic Commerce,Alarm,699,3
30210,223468829,purchase,2013-10-21 00:00:00,Computer Discounter,,Dist Partners,Status Indicator Md,295,1
30796,223468829,purchase,2013-10-21 00:00:00,Computer Discounter,,Dist Partners,Base Station,47,2
39330,223469335,purchase,2013-11-29 00:00:00,Southern,,Retail,Status Indicator Sm,203,1
43618,223469335,purchase,2013-11-29 00:00:00,Southern,,Retail,Base Station,47,2
37016,223470347,purchase,2013-10-15 00:00:00,Distrib B,,Dist Partners,Base Station,47,1
35296,223470347,purchase,2013-11-18 00:00:00,Distrib B,,Dist Partners,Dashboard,344,2
33198,223470347,purchase,2014-09-19 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
25403,223470853,purchase,2013-11-04 00:00:00,DSG,,Retail,Status Indicator Md,295,1
25792,223470853,purchase,2013-12-03 00:00:00,DSG,,Retail,Base Station,47,2
35853,223470853,purchase,2014-04-01 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
15233,223470853,purchase,2014-08-29 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
39691,223471359,purchase,2013-12-14 00:00:00,online,,Online,Status Indicator Sm,203,1
40265,223471359,purchase,2013-12-14 00:00:00,online,,Online,Status Indicator Md,295,2
40894,223471359,purchase,2013-12-14 00:00:00,online,,Online,Base Station,47,3
45590,223471359,purchase,2014-12-01 00:00:00,Best Buy,,Retail,Dashboard,344,4
39075,223471865,purchase,2013-06-19 00:00:00,Best Buy,,Retail,Status Indicator Lg,397,1
40943,223471865,purchase,2013-08-22 00:00:00,Best Buy,,Retail,Base Station,47,2
36929,223471865,purchase,2013-10-01 00:00:00,Best Buy,,Retail,Status Indicator Md,295,3
26163,223472371,purchase,2013-12-17 00:00:00,online,,Dist Partners,Base Station,47,1
34115,223472877,purchase,2013-08-07 00:00:00,Best Buy,,Retail,Base Station,47,1
34784,223472877,purchase,2013-12-18 00:00:00,Amazon.com,,Retail,Launch Button,699,2
33573,223472877,purchase,2013-12-26 00:00:00,Amazon.com,,Retail,Status Indicator Md,295,3
32454,223472877,purchase,2014-01-10 00:00:00,Amazon.com,,Retail,Status Indicator Lg,397,4
32963,223472877,purchase,2014-01-15 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,5
35158,223472877,purchase,2014-01-15 00:00:00,online,,Online,Spy Camera,699,6
36223,223472877,purchase,2014-01-15 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,7
37399,223473383,purchase,2013-11-29 00:00:00,Southern,,Retail,Base Station,47,1
32956,223473383,purchase,2013-12-19 00:00:00,Thayer,,Dist Partners,Status Indicator Sm,203,2
30247,223473889,purchase,2013-02-05 00:00:00,other,,Retail,Status Indicator Md,295,1
30846,223473889,purchase,2013-02-05 00:00:00,other,,Retail,Base Station,47,2
42793,223473889,purchase,2014-10-06 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
40491,223474395,purchase,2013-11-13 00:00:00,Best Buy,,Retail,Base Station,47,1
41295,223474395,purchase,2013-12-26 00:00:00,Cambridge,,Retail,Launch Button,699,2
38434,223474395,purchase,2014-01-16 00:00:00,other,,Dist Partners,Spy Camera,699,3
46682,223474395,purchase,2014-10-20 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,4
46184,223474395,purchase,2014-10-22 00:00:00,Target,,Retail,Status Indicator Sm,203,5
46183,223474395,purchase,2014-10-28 00:00:00,Target,,Retail,Status Indicator Sm,203,6
30632,223474901,purchase,2013-11-06 00:00:00,Best Buy,,Retail,Base Station,47,1
29422,223474901,purchase,2013-12-18 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,2
46966,223474901,purchase,2014-10-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,3
32335,223475407,purchase,2013-09-09 00:00:00,other,,Dist Partners,Status Indicator Lg,397,1
37017,223475407,purchase,2013-10-15 00:00:00,other,,Dist Partners,Base Station,47,2
25765,223475913,purchase,2013-11-13 00:00:00,Best Buy,,Retail,Base Station,47,1
30028,223475913,purchase,2013-11-27 00:00:00,Best Buy,,Retail,Status Indicator Md,295,2
40278,223476419,purchase,2013-11-14 00:00:00,other,,Dist Partners,Status Indicator Md,295,1
42497,223477431,purchase,2013-11-27 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,1
30922,223477431,purchase,2013-12-12 00:00:00,other,,Online,Base Station,47,2
25118,223477431,purchase,2013-12-13 00:00:00,other,,Online,Status Indicator Sm,203,3
37393,223477937,purchase,2013-10-21 00:00:00,Distrib B,,Dist Partners,Base Station,47,1
39485,223477937,purchase,2013-12-04 00:00:00,Distrib B,,Dist Partners,Status Indicator Sm,203,2
38020,223478443,purchase,2013-12-16 00:00:00,Apley,,Retail,Launch Button,699,1
42445,223478443,purchase,2013-12-17 00:00:00,Southern,,Retail,Status Indicator Sm,203,2
38495,223478443,purchase,2014-01-13 00:00:00,Apley,,Retail,Alarm,699,3
39425,223478443,purchase,2014-01-16 00:00:00,Apley,,Retail,Status Indicator Sm,203,4
42806,223478443,purchase,2014-09-23 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
34001,223478949,purchase,2013-12-04 00:00:00,Distrib A,,Dist Partners,Base Station,47,1
42406,223478949,purchase,2014-05-26 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
28085,223480973,purchase,2013-12-12 00:00:00,Cambridge,,Retail,Launch Button,699,1
30456,223480973,purchase,2013-12-19 00:00:00,Best Buy,,Retail,Base Station,47,2
30024,223480973,purchase,2014-03-06 00:00:00,Best Buy,,Retail,Status Indicator Md,295,3
39157,223480973,purchase,2014-09-11 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
42262,223480973,purchase,2014-09-11 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
23908,223480973,purchase,2014-09-25 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,6
36369,223481479,purchase,2013-09-17 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,1
40891,223481479,purchase,2013-11-13 00:00:00,Best Buy,,Retail,Base Station,47,2
30334,223481479,purchase,2014-05-13 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,3
39030,223481985,purchase,2013-11-05 00:00:00,DSG,,Retail,Status Indicator Lg,397,1
40836,223481985,purchase,2013-12-03 00:00:00,DSG,,Retail,Base Station,47,2
42538,223482491,purchase,2013-09-15 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,1
25646,223482491,purchase,2013-10-30 00:00:00,Best Buy,,Retail,Status Indicator Md,295,2
26207,223482491,purchase,2013-10-30 00:00:00,Best Buy,,Retail,Base Station,47,3
30292,223482491,purchase,2013-11-06 00:00:00,Best Buy,,Retail,Status Indicator Md,295,4
25645,223482491,purchase,2013-11-20 00:00:00,Best Buy,,Retail,Status Indicator Md,295,5
30293,223482491,purchase,2013-12-04 00:00:00,Best Buy,,Retail,Status Indicator Md,295,6
38708,223482997,purchase,2013-11-14 00:00:00,Amazon.com,,Retail,Dashboard,344,1
37458,223482997,purchase,2013-12-03 00:00:00,Amazon.com,,Retail,Base Station,47,2
38976,223482997,purchase,2013-12-26 00:00:00,Amazon.com,,Retail,Status Indicator Lg,397,3
36254,223482997,purchase,2014-01-14 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,4
37381,223483503,purchase,2013-11-19 00:00:00,Target,,Retail,Base Station,47,1
36758,223483503,purchase,2013-11-26 00:00:00,Target,,Retail,Status Indicator Md,295,2
40115,223483503,purchase,2013-12-05 00:00:00,Target,,Retail,Status Indicator Md,295,3
33278,223483503,purchase,2014-10-23 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
39857,223483503,purchase,2014-10-23 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
50197,223483503,purchase,2014-10-28 00:00:00,Best Buy,,Retail,Launch Button,699,6
28851,223484009,purchase,2013-11-13 00:00:00,Amazon.com,,Retail,Dashboard,344,1
34010,223484009,purchase,2013-12-12 00:00:00,Amazon.com,,Retail,Base Station,47,2
30568,223485021,purchase,2013-12-11 00:00:00,online,,Online,Base Station,47,1
32713,223485021,purchase,2013-12-11 00:00:00,online,,Online,Status Indicator Sm,203,2
28105,223485527,purchase,2013-11-19 00:00:00,other,,Retail,Launch Button,699,1
29332,223485527,purchase,2013-11-21 00:00:00,other,,Retail,Status Indicator Sm,203,2
35887,223485527,purchase,2013-11-29 00:00:00,other,,Retail,Status Indicator Sm,203,3
33801,223485527,purchase,2013-12-06 00:00:00,other,,Retail,Base Station,47,4
35178,223485527,purchase,2013-12-11 00:00:00,other,,Retail,Alarm,699,5
30488,223486033,purchase,2013-11-20 00:00:00,Best Buy,,Retail,Base Station,47,1
29299,223486033,purchase,2013-12-26 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,2
29300,223486033,purchase,2013-12-26 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,3
29301,223486033,purchase,2013-12-26 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,4
40932,223486539,purchase,2013-11-06 00:00:00,Best Buy,,Retail,Base Station,47,1
36920,223486539,purchase,2013-12-04 00:00:00,Best Buy,,Retail,Status Indicator Md,295,2
26226,223486539,purchase,2014-04-25 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,3
36366,223487045,purchase,2013-12-30 00:00:00,other,,Online,Status Indicator Sm,203,1
43784,223487045,purchase,2013-12-30 00:00:00,other,,Online,Base Station,47,2
50638,223487045,purchase,2014-11-10 00:00:00,Distrib A,,Dist Partners,Status Indicator Sm,203,3
33032,223488057,purchase,2013-10-23 00:00:00,Electronic Exp,,Dist Partners,Status Indicator Sm,203,1
34157,223488057,purchase,2013-11-11 00:00:00,Electronic Exp,,Dist Partners,Base Station,47,2
40599,223488563,purchase,2013-12-19 00:00:00,other,,Dist Partners,Base Station,47,1
43647,223488563,purchase,2013-12-19 00:00:00,other,,Dist Partners,Base Station,47,2
38021,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Launch Button,699,3
38913,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Status Indicator Lg,397,4
40096,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Status Indicator Md,295,5
40097,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Status Indicator Md,295,6
40098,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Status Indicator Md,295,7
40099,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Status Indicator Md,295,8
43216,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Status Indicator Md,295,9
43217,223488563,purchase,2014-01-02 00:00:00,other,,Dist Partners,Status Indicator Md,295,10
38496,223488563,purchase,2014-01-27 00:00:00,Cambridge,,Retail,Alarm,699,11
39426,223488563,purchase,2014-02-24 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,12
39427,223488563,purchase,2014-02-24 00:00:00,Best Buy,,Retail,Status Indicator Sm,203,13
35563,223488563,purchase,2014-09-11 00:00:00,Flagship Stores,,Holographic Commerce,Signal Amplifier,98,14
28222,223489069,purchase,2013-10-03 00:00:00,online,,Dist Partners,Launch Button,699,1
30866,223489069,purchase,2013-12-17 00:00:00,online,,Dist Partners,Base Station,47,2
28676,223489069,purchase,2013-12-18 00:00:00,online,,Dist Partners,Alarm,699,3
29642,223489069,purchase,2014-01-14 00:00:00,online,,Dist Partners,Status Indicator Sm,203,4
29643,223489069,purchase,2014-01-14 00:00:00,online,,Dist Partners,Status Indicator Sm,203,5
37985,223489575,purchase,2013-12-19 00:00:00,Thayer,,Dist Partners,Launch Button,699,1
25878,223490081,purchase,2013-12-12 00:00:00,Amazon.com,,Retail,Base Station,47,1
24915,223490081,purchase,2013-12-17 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,2
